City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
298,Joetsu,JP,2022-07-22 00:17:37,37.1483,138.2364,76.1,93,87,2.21
299,San Blas,MX,2022-07-22 00:17:38,21.5167,-105.2667,94.89,70,7,4.74
300,Vostok,RU,2022-07-22 00:17:38,46.4856,135.8833,61.63,97,98,1.48
301,Ishigaki,JP,2022-07-22 00:17:38,24.3448,124.1572,87.93,79,20,9.22
302,Kerikeri,NZ,2022-07-22 00:17:39,-35.2268,173.9474,57.88,63,67,5.08
303,Port Blair,IN,2022-07-22 00:17:39,11.6667,92.75,79.77,86,100,4.99
304,Khvorostyanka,RU,2022-07-22 00:17:39,52.6096,48.9597,61.66,86,91,1.36
305,Sandy Bay,AU,2022-07-22 00:17:40,-42.913,147.3532,49.3,77,20,6.91
306,Mahibadhoo,MV,2022-07-22 00:17:40,3.7833,72.9667,82.27,75,100,22.26
307,Vardo,NO,2022-07-22 00:17:40,70.3705,31.1107,55.38,94,100,4.61
308,Montero,BO,2022-07-22 00:17:41,-17.3333,-63.25,76.1,56,65,6.06
309,Ucluelet,CA,2022-07-22 00:15:44,48.9329,-125.5528,65.08,83,100,1.01
310,Chingirlau,KZ,2022-07-22 00:17:41,51.095,54.0814,69.4,44,62,8.52
311,Jumla,NP,2022-07-22 00:17:41,29.2747,82.1838,63.19,97,100,0.78
312,Buala,SB,2022-07-22 00:17:42,-8.145,159.5921,84.61,69,74,3.53
313,Omboue,GA,2022-07-22 00:17:42,-1.5746,9.2618,71.2,92,50,7.54
314,Launceston,AU,2022-07-22 00:15:42,-41.45,147.1667,51.33,83,40,5.75
315,Muros,ES,2022-07-22 00:17:42,42.7762,-9.0603,68.09,82,85,14.05
316,Ahipara,NZ,2022-07-22 00:14:06,-35.1667,173.1667,59.16,63,74,8.1
317,Gondanglegi,ID,2022-07-22 00:17:43,-7.7479,112.0132,75.4,82,100,14.47
318,Dumas,US,2022-07-22 00:16:47,35.8656,-101.9732,95.14,26,0,3.44
319,Knysna,ZA,2022-07-22 00:17:43,-34.0363,23.0471,54.3,61,82,4.7
320,Mount Isa,AU,2022-07-22 00:17:44,-20.7333,139.5,58.77,31,0,9.22
321,Yulara,AU,2022-07-22 00:17:44,-25.2406,130.9889,56.07,32,0,4.03
322,Plouzane,FR,2022-07-22 00:18:35,48.3833,-4.6167,59.05,88,0,9.22
323,Hirara,JP,2022-07-22 00:18:45,24.8,125.2833,88.07,74,40,8.05
324,Sinnamary,GF,2022-07-22 00:18:45,5.3833,-52.95,78.06,86,39,8.84
325,Maniitsoq,GL,2022-07-22 00:18:45,65.4167,-52.9,46.27,87,99,10.18
326,Ullapool,GB,2022-07-22 00:18:46,57.8987,-5.1604,52.36,83,100,2.93
327,Torbay,CA,2022-07-22 00:15:33,47.6666,-52.7314,63.88,79,75,5.75
328,Waseca,US,2022-07-22 00:18:46,44.0777,-93.5074,82.17,54,0,8.05
329,Wad Madani,SD,2022-07-22 00:18:46,14.4012,33.5199,79.9,66,58,12.71
330,Filingue,NE,2022-07-22 00:18:47,14.3521,3.3168,83.5,57,32,8.9
331,Erdenet,MN,2022-07-22 00:14:01,49.0333,104.0833,48.02,96,100,2.06
332,Bairiki,KI,2022-07-22 00:18:47,1.3292,172.9752,84.2,79,75,5.75
333,Misratah,LY,2022-07-22 00:18:47,32.3754,15.0925,79.52,60,0,6.24
334,Gharo,PK,2022-07-22 00:18:48,24.7424,67.5856,84.42,78,79,14.54
335,Deputatskiy,RU,2022-07-22 00:18:48,69.3,139.9,51.53,59,13,12.15
336,Soyo,AO,2022-07-22 00:18:48,-6.1349,12.3689,69.12,90,22,8.12
337,Pembroke,CA,2022-07-22 00:18:49,45.8168,-77.1162,75.18,77,33,7.85
338,Le Port,RE,2022-07-22 00:18:49,-20.9373,55.2919,66.16,68,24,8.39
339,Las Palmas,ES,2022-07-22 00:18:49,28.4204,-14.0131,72.39,73,2,8.05
340,Charters Towers,AU,2022-07-22 00:18:50,-20.1,146.2667,64.96,57,1,8.03
341,Roma,US,2022-07-22 00:14:54,43.2128,-75.4557,80.73,85,75,1.99
342,Noumea,NC,2022-07-22 00:18:50,-22.2763,166.4572,84.18,99,44,5.7
343,Road Town,VG,2022-07-22 00:18:20,18.4167,-64.6167,82.44,78,20,8.05
344,Lappeenranta,FI,2022-07-22 00:18:51,61.0587,28.1887,60.85,82,0,2.3
345,Constitucion,CL,2022-07-22 00:15:57,-35.3333,-72.4167,52.45,89,51,10.16
346,Saskylakh,RU,2022-07-22 00:18:52,71.9167,114.0833,52.3,64,100,6.82
347,Elat,IL,2022-07-22 00:18:52,29.5581,34.9482,84.04,58,0,11.5
348,Gandajika,CD,2022-07-22 00:18:52,-6.75,23.95,74.07,47,34,0.78
349,Orange Cove,US,2022-07-22 00:17:10,36.6244,-119.3137,105.93,13,0,9.22
350,Cap Malheureux,MU,2022-07-22 00:18:53,-19.9842,57.6142,70.47,71,62,7.0
351,Ampanihy,MG,2022-07-22 00:18:53,-24.7,44.75,61.52,83,10,5.12
352,Selenice,AL,2022-07-22 00:18:54,40.5306,19.6358,74.17,48,0,4.41
353,Bengkulu,ID,2022-07-22 00:18:54,-3.8004,102.2655,75.31,90,69,4.23
354,Tabuk,PH,2022-07-22 00:18:55,17.4189,121.4443,81.52,79,2,5.06
355,Fort-Shevchenko,KZ,2022-07-22 00:18:55,44.5086,50.263,76.75,74,64,12.8
356,Uitenhage,ZA,2022-07-22 00:18:55,-33.7576,25.3971,51.39,88,10,4.52
357,Vorona,RO,2022-07-22 00:18:56,47.5967,26.6448,71.31,53,1,5.41
358,Martapura,ID,2022-07-22 00:18:56,-3.4167,114.85,77.09,94,40,4.61
359,Tortoli,IT,2022-07-22 00:18:56,39.9256,9.6572,80.42,83,0,5.75
360,Cuamba,MZ,2022-07-22 00:18:57,-14.8031,36.5372,61.81,63,46,2.28
361,Adrar,MR,2022-07-22 00:18:57,20.5022,-10.0711,92.73,33,47,4.56
362,Kedrovyy,RU,2022-07-22 00:18:57,56.1667,91.8167,61.21,84,78,4.0
363,Stokmarknes,NO,2022-07-22 00:18:58,68.5646,14.9108,51.78,93,75,3.44
364,Iskateley,RU,2022-07-22 00:18:58,67.6803,53.1512,42.44,89,83,6.82
365,Helsingborg,SE,2022-07-22 00:19:58,56.0467,12.6944,65.95,91,42,8.1
366,Klaksvik,FO,2022-07-22 00:16:51,62.2266,-6.589,45.52,85,54,4.88
367,Namtsy,RU,2022-07-22 00:19:59,62.7161,129.6658,73.72,64,57,5.5
368,Liberal,US,2022-07-22 00:19:59,37.0431,-100.921,94.24,40,20,16.11
369,Kondinskoye,RU,2022-07-22 00:20:00,59.6481,67.41,51.64,66,23,5.23
370,Figeac,FR,2022-07-22 00:20:00,44.75,1.9167,68.38,58,2,2.57
371,Lhokseumawe,ID,2022-07-22 00:20:01,5.1801,97.1507,76.5,89,96,4.59
372,Iroquois Falls,CA,2022-07-22 00:20:01,48.7669,-80.6831,66.36,80,98,8.16
373,Hearst,CA,2022-07-22 00:20:01,49.6835,-83.6665,62.85,88,73,10.96
374,Beira,MZ,2022-07-22 00:20:02,-19.8436,34.8389,68.09,94,20,5.75
375,Airai,TL,2022-07-22 00:20:02,-8.9266,125.4092,61.63,70,97,4.18
376,Flinders,AU,2022-07-22 00:20:02,-34.5833,150.8552,58.17,90,92,7.0
377,Chicama,PE,2022-07-22 00:17:18,-7.8447,-79.1469,59.54,78,79,7.38
378,Gasa,PS,2022-07-22 00:15:33,31.5,34.4667,70.88,77,1,4.83
379,Taoudenni,ML,2022-07-22 00:20:03,22.6783,-3.9836,91.38,39,56,9.78
380,Meulaboh,ID,2022-07-22 00:20:03,4.1363,96.1285,77.02,82,90,5.23
381,Marzuq,YE,2022-07-22 00:20:04,14.4,46.4667,77.04,61,26,8.59
382,Kautokeino,NO,2022-07-22 00:20:04,69.0125,23.0412,50.68,90,95,8.34
383,Jefferson City,US,2022-07-22 00:19:13,38.5767,-92.1735,97.9,30,0,5.75
384,Hami,CN,2022-07-22 00:20:05,42.8,93.45,77.0,25,0,4.27
385,Ilulissat,GL,2022-07-22 00:20:05,69.2167,-51.1,50.02,81,100,6.91
386,Saint-Joseph,RE,2022-07-22 00:20:05,-21.3667,55.6167,64.2,71,29,11.59
387,Bathurst,AU,2022-07-22 00:20:06,-33.4166,149.5806,54.82,72,88,5.01
388,Kuna,US,2022-07-22 00:15:41,43.4918,-116.4201,100.96,11,0,8.05
389,Dandong,CN,2022-07-22 00:15:07,40.1292,124.3947,75.16,81,74,5.7
390,Aksu,CN,2022-07-22 00:20:06,41.1231,80.2644,75.92,28,0,3.96
391,Buraydah,SA,2022-07-22 00:20:06,26.326,43.975,86.45,13,10,4.59
392,Vanavara,RU,2022-07-22 00:20:07,60.34,102.2797,63.95,62,77,4.36
393,Witu,KE,2022-07-22 00:20:07,-2.3889,40.4382,75.36,81,10,14.99
394,Grand Gaube,MU,2022-07-22 00:20:07,-20.0064,57.6608,70.38,71,64,8.99
395,Hounde,BF,2022-07-22 00:20:08,11.5,-3.5167,77.72,69,75,3.18
396,Yerbogachen,RU,2022-07-22 00:20:08,61.2767,108.0108,66.45,63,59,3.62
397,Hay River,CA,2022-07-22 00:20:09,60.8156,-115.7999,64.38,55,20,9.22
398,Neuquen,AR,2022-07-22 00:20:09,-38.9516,-68.0591,51.69,46,0,3.44
399,Krasnoselkup,RU,2022-07-22 00:20:10,65.7,82.4667,48.33,89,34,2.04
400,Sola,VU,2022-07-22 00:20:10,-13.8833,167.55,80.33,81,85,17.31
401,Kieta,PG,2022-07-22 00:20:10,-6.2167,155.6333,84.63,60,93,3.38
402,Comodoro Rivadavia,AR,2022-07-22 00:20:11,-45.8667,-67.5,35.46,48,0,8.05
403,Sabha,LY,2022-07-22 00:20:11,27.0377,14.4283,79.57,29,0,10.0
404,Kailua,US,2022-07-22 00:16:21,21.4022,-157.7394,85.98,72,100,13.8
405,Chenghai,CN,2022-07-22 00:20:11,23.4632,116.768,85.91,79,0,2.24
406,Iquique,CL,2022-07-22 00:20:12,-20.2208,-70.1431,59.04,85,84,3.67
407,Copiapo,CL,2022-07-22 00:20:12,-27.3667,-70.3333,51.49,79,3,1.12
408,San Patricio,US,2022-07-22 00:20:12,28.017,-97.5169,91.54,56,23,18.32
409,Tessalit,ML,2022-07-22 00:20:13,20.1986,1.0114,89.19,35,54,5.88
410,Erie,US,2022-07-22 00:20:13,42.7667,-78.6664,78.46,75,4,5.01
411,Los Llanos De Aridane,ES,2022-07-22 00:20:38,28.6585,-17.9182,67.75,83,20,18.41
412,Osypenko,UA,2022-07-22 00:21:13,46.9136,36.8253,62.92,67,21,8.95
413,Winona,US,2022-07-22 00:20:47,43.9666,-91.7668,78.58,47,0,6.91
414,Paamiut,GL,2022-07-22 00:21:14,61.994,-49.6678,47.82,81,9,7.81
415,Inirida,CO,2022-07-22 00:21:14,3.8653,-67.9239,73.47,97,86,2.44
416,Honiara,SB,2022-07-22 00:21:14,-9.4333,159.95,86.4,61,88,4.59
417,Matamoros,MX,2022-07-22 00:21:15,25.5333,-103.25,100.51,16,75,11.5
418,Morondava,MG,2022-07-22 00:21:15,-20.2833,44.2833,67.89,67,0,10.42
419,Panguna,PG,2022-07-22 00:21:15,-6.3164,155.4848,81.12,51,87,2.13
420,Killam,CA,2022-07-22 00:21:16,52.7834,-111.8518,76.95,44,73,5.75
421,Narsaq,GL,2022-07-22 00:21:16,60.9167,-46.05,53.82,80,10,4.83
422,Makakilo City,US,2022-07-22 00:21:16,21.3469,-158.0858,84.52,58,75,23.02
423,Tokur,RU,2022-07-22 00:21:17,53.1333,132.9,59.0,76,94,4.99
424,Warmbad,NA,2022-07-22 00:21:17,-28.45,18.7333,59.83,38,0,10.45
425,Jizan,SA,2022-07-22 00:21:17,17.3333,42.6667,88.74,58,61,3.71
426,Conceicao Do Araguaia,BR,2022-07-22 00:21:18,-8.2578,-49.2647,75.63,37,3,2.95
427,Umm Lajj,SA,2022-07-22 00:21:18,25.0213,37.2685,85.89,56,28,7.27
428,Petropavlovsk-Kamchatskiy,RU,2022-07-22 00:21:05,53.0452,158.6483,66.79,73,75,11.18
429,Santa Cruz De Tenerife,ES,2022-07-22 00:16:59,28.4682,-16.2546,86.59,80,100,17.27
430,Jay,US,2022-07-22 00:21:19,44.5039,-70.2162,76.78,80,50,5.57
431,Lodja,CD,2022-07-22 00:21:19,-3.4833,23.4333,74.01,71,99,0.81
432,Bose,IT,2022-07-22 00:21:20,45.4612,8.0137,79.29,56,1,5.64
433,Havre,FR,2022-07-22 00:21:20,49.5833,0.3333,64.2,88,0,6.91
434,Somanda,TZ,2022-07-22 00:21:21,-3.3667,33.95,63.7,62,54,12.06
435,Ramhormoz,IR,2022-07-22 00:21:21,31.28,49.6035,92.07,46,0,3.67
436,Chik,RU,2022-07-22 00:21:21,54.9928,82.4311,60.55,100,40,4.47
437,Sertania,BR,2022-07-22 00:21:22,-8.0736,-37.2644,64.38,92,72,4.99
438,Bowen,AU,2022-07-22 00:21:22,-20.0167,148.2333,68.04,63,39,10.02
439,Kununurra,AU,2022-07-22 00:17:48,-15.7667,128.7333,73.38,33,6,4.61
440,Dondo,MZ,2022-07-22 00:21:23,-19.6094,34.7431,67.51,94,4,2.55
441,Marfino,RU,2022-07-22 00:21:23,55.7028,37.3822,62.51,82,0,6.71
442,Sainte-Anne-Des-Monts,CA,2022-07-22 00:21:24,49.124,-66.4924,69.67,78,100,16.11
443,Huarmey,PE,2022-07-22 00:19:49,-10.0681,-78.1522,62.78,85,41,11.23
444,Trairi,BR,2022-07-22 00:20:29,-3.2778,-39.2689,77.04,80,75,9.44
445,Muroto,JP,2022-07-22 00:21:24,33.2833,134.15,79.88,83,13,7.07
446,Arona,ES,2022-07-22 00:21:25,28.0996,-16.681,79.7,73,0,1.14
447,Chilca,PE,2022-07-22 00:21:25,-12.5211,-76.7372,61.86,80,16,8.39
448,Leopold,AU,2022-07-22 00:21:26,-38.1833,144.4667,55.22,81,2,5.75
449,San Cristobal,VE,2022-07-22 00:19:20,7.7669,-72.225,73.58,97,59,3.4
450,Aruppukkottai,IN,2022-07-22 00:21:26,9.5167,78.1,77.43,71,100,2.64
451,Taluya,PH,2022-07-22 00:21:27,5.8117,125.1728,81.61,78,100,3.49
452,Puerto Escondido,MX,2022-07-22 00:21:27,15.85,-97.0667,85.03,61,75,5.75
453,Hoquiam,US,2022-07-22 00:20:34,46.9809,-123.8893,73.85,77,100,12.66
454,Itarema,BR,2022-07-22 00:21:27,-2.9248,-39.9167,78.8,75,43,13.35
455,Faya,SA,2022-07-22 00:21:02,18.3851,42.4509,66.31,62,66,5.57
456,Kayerkan,RU,2022-07-22 00:22:28,69.3497,87.7602,62.53,59,27,7.02
457,Hamina,FI,2022-07-22 00:22:28,60.5697,27.1979,61.88,70,63,5.32
458,Fernandina Beach,US,2022-07-22 00:22:29,30.6697,-81.4626,84.97,74,0,6.91
459,Sitka,US,2022-07-22 00:18:30,57.0531,-135.33,57.09,82,75,5.75
460,Skjervoy,NO,2022-07-22 00:22:29,70.0311,20.9714,51.8,84,100,7.14
461,Sayat,TM,2022-07-22 00:22:29,38.7839,63.8803,75.07,14,0,9.37
462,Pedasi,PA,2022-07-22 00:22:30,7.5333,-80.0333,76.06,88,100,8.39
463,Troitskoye,RU,2022-07-22 00:22:30,52.9821,84.6757,60.1,98,97,9.51
464,Bayamo,CU,2022-07-22 00:22:30,20.3792,-76.6433,74.44,89,54,10.96
465,Port Hardy,CA,2022-07-22 00:22:30,50.6996,-127.4199,60.98,72,20,11.5
466,Armeria,MX,2022-07-22 00:22:31,18.9333,-103.9667,86.31,72,71,7.23
467,Kamenka,RU,2022-07-22 00:22:31,51.3223,42.7678,56.17,94,100,5.48
468,Raha,IN,2022-07-22 00:22:31,26.2333,92.5167,77.65,97,100,5.26
469,Sinjar,IQ,2022-07-22 00:22:32,36.3209,41.8754,82.56,38,0,9.22
470,Geraldton,AU,2022-07-22 00:18:07,-28.7667,114.6,55.81,88,100,9.22
471,Rio Grande,BR,2022-07-22 00:19:14,-32.035,-52.0986,60.94,99,100,5.88
472,Petatlan,MX,2022-07-22 00:22:32,17.5167,-101.2667,89.4,67,87,5.37
473,Walvis Bay,NA,2022-07-22 00:22:32,-22.9575,14.5053,54.55,66,0,2.3
474,El Alto,PE,2022-07-22 00:22:33,-4.2714,-81.2147,67.66,82,46,10.51
475,Avesta,SE,2022-07-22 00:22:33,60.1455,16.1679,66.79,88,100,9.93
476,Kavaratti,IN,2022-07-22 00:22:33,10.5669,72.642,80.94,79,100,22.32
477,Leshukonskoye,RU,2022-07-22 00:22:34,64.8989,45.7622,49.08,86,10,3.71
478,Chenzhou,CN,2022-07-22 00:22:34,25.8,113.0333,83.89,74,3,4.7
479,Arman,RU,2022-07-22 00:22:34,59.7,150.1667,73.02,72,48,4.0
480,Basavakalyan,IN,2022-07-22 00:22:35,17.8667,76.95,72.12,90,98,10.16
481,Sept-Iles,CA,2022-07-22 00:22:35,50.2001,-66.3821,61.32,87,100,12.66
482,Vittoria,IT,2022-07-22 00:22:36,36.9537,14.5332,76.05,63,0,3.44
483,Chapais,CA,2022-07-22 00:18:03,49.7834,-74.8492,65.98,94,99,12.21
484,Panama City,PA,2022-07-22 00:21:36,8.9936,-79.5197,80.55,93,40,3.44
485,Upington,ZA,2022-07-22 00:22:36,-28.4478,21.2561,48.58,61,0,4.61
486,Acapulco,MX,2022-07-22 00:22:26,16.8634,-99.8901,85.82,74,20,8.05
487,Marsa Matruh,EG,2022-07-22 00:22:36,31.3525,27.2453,75.16,65,0,10.33
488,Ubatuba,BR,2022-07-22 00:22:37,-23.4339,-45.0711,67.53,91,34,2.24
489,Deer Lake,CA,2022-07-22 00:22:37,49.1667,-57.4316,64.26,72,40,9.22
490,Kawalu,ID,2022-07-22 00:22:37,-7.3817,108.2082,71.47,97,100,2.28
491,Tahta,EG,2022-07-22 00:22:38,26.7693,31.5021,83.57,28,0,12.21
492,Maracaibo,VE,2022-07-22 00:22:38,10.6317,-71.6406,82.2,79,59,9.35
493,Orzinuovi,IT,2022-07-22 00:22:38,45.404,9.9216,82.65,53,0,4.79
494,Pitimbu,BR,2022-07-22 00:22:39,-7.4706,-34.8086,73.99,86,97,8.21
495,Sao Lourenco Do Oeste,BR,2022-07-22 00:22:39,-26.3592,-52.8511,59.56,94,66,3.56
496,Kathmandu,NP,2022-07-22 00:20:23,27.7167,85.3167,70.02,100,75,3.44
497,Margate,GB,2022-07-22 00:22:39,51.3813,1.3862,64.31,78,27,3.0
498,Amapa,BR,2022-07-22 00:22:40,1.0,-52.0,76.28,83,95,2.51
499,Medea,DZ,2022-07-22 00:22:40,36.2642,2.7539,71.1,50,0,1.48
500,Tres Coracoes,BR,2022-07-22 00:21:35,-21.6969,-45.2533,61.34,57,6,1.95
501,Rafsanjan,IR,2022-07-22 00:22:40,30.4067,55.9939,83.97,13,0,3.89
502,Oktyabrskiy,RU,2022-07-22 00:22:40,54.4815,53.471,57.4,84,98,2.75
503,Te Anau,NZ,2022-07-22 00:22:41,-45.4167,167.7167,42.06,90,72,1.25
504,Ararat,AM,2022-07-22 00:23:41,39.8317,44.7049,70.14,56,2,10.18
505,Bilibino,RU,2022-07-22 00:23:41,68.0546,166.4372,45.16,59,99,9.69
506,Nola,IT,2022-07-22 00:23:42,40.922,14.5329,79.21,80,0,1.72
507,Menongue,AO,2022-07-22 00:23:42,-14.6585,17.691,49.68,49,3,3.22
508,Palmer,US,2022-07-22 00:23:42,42.1584,-72.3287,85.5,66,20,13.8
509,Kandrian,PG,2022-07-22 00:23:43,-6.2167,149.55,83.68,71,90,2.73
510,Luderitz,NA,2022-07-22 00:23:43,-26.6481,15.1594,63.73,48,0,6.08
511,Tabou,CI,2022-07-22 00:23:43,4.423,-7.3528,75.18,76,100,6.04
512,La Baule-Escoublac,FR,2022-07-22 00:23:44,47.2922,-2.364,64.06,82,0,6.91
513,Tarko-Sale,RU,2022-07-22 00:23:44,64.9225,77.785,46.45,75,100,7.11
514,Eldorado,BR,2022-07-22 00:23:11,-23.7869,-54.2836,68.32,61,31,6.11
515,Chauk,MM,2022-07-22 00:23:44,20.8833,94.8167,82.13,79,100,7.65
516,Port Lincoln,AU,2022-07-22 00:23:44,-34.7333,135.8667,56.26,63,100,18.5
517,Poum,NC,2022-07-22 00:23:45,-20.2333,164.0167,77.79,81,75,21.34
518,Keti Bandar,PK,2022-07-22 00:20:02,24.1447,67.4497,83.5,85,81,15.1
519,Sao Felix Do Xingu,BR,2022-07-22 00:23:45,-6.6447,-51.995,75.72,47,20,1.72
520,Vyazma,RU,2022-07-22 00:23:46,55.2104,34.2951,53.04,93,4,9.31
521,Bocas Del Toro,PA,2022-07-22 00:23:46,9.3333,-82.25,79.9,81,100,8.81
522,Chara,RU,2022-07-22 00:23:46,56.9064,118.2631,65.52,81,100,1.83
523,Ayan,RU,2022-07-22 00:23:46,56.45,138.1667,58.48,89,100,6.26
524,Houma,US,2022-07-22 00:23:04,29.5958,-90.7195,82.99,85,0,3.44
525,Toccoa,US,2022-07-22 00:23:47,34.5773,-83.3324,83.84,81,75,0.0
526,Kaili,ID,2022-07-22 00:23:47,-3.4626,120.2147,70.65,91,91,0.43
527,Severobaykalsk,RU,2022-07-22 00:23:47,55.65,109.3167,56.25,83,100,2.82
528,Batemans Bay,AU,2022-07-22 00:23:48,-35.7167,150.1833,56.1,81,87,3.87
529,George Town,MY,2022-07-22 00:20:39,5.4112,100.3354,82.33,90,20,4.61
530,Hamilton,US,2022-07-22 00:22:19,39.1834,-84.5333,85.6,57,0,6.91
531,Atambua,ID,2022-07-22 00:23:48,-9.1061,124.8925,74.98,67,88,6.85
532,La Tuque,CA,2022-07-22 00:23:49,47.4334,-72.7824,71.85,88,60,8.05
533,Bay Roberts,CA,2022-07-22 00:23:49,47.5999,-53.2648,66.06,76,83,3.0
534,Atbasar,KZ,2022-07-22 00:23:49,51.8,68.3333,57.78,74,0,8.19
535,Dingle,PH,2022-07-22 00:22:00,10.9995,122.6711,82.04,85,95,6.22
536,Boa Vista,BR,2022-07-22 00:18:58,2.8197,-60.6733,82.38,74,75,4.61
537,Lamar,US,2022-07-22 00:21:10,33.6668,-95.5836,85.98,62,0,4.61
538,Dauphin,CA,2022-07-22 00:23:50,51.1494,-100.0502,77.14,44,0,19.57
539,Tommot,RU,2022-07-22 00:23:50,58.9564,126.2925,71.96,70,52,1.21
540,Waipawa,NZ,2022-07-22 00:23:50,-41.4122,175.5153,46.63,73,94,12.95
541,Cartagena,CO,2022-07-22 00:23:51,10.3997,-75.5144,82.02,83,40,11.5
542,Sao Joao Dos Patos,BR,2022-07-22 00:23:37,-6.495,-43.7022,79.56,45,47,7.4
543,Kankon,IN,2022-07-22 00:23:51,15.0167,74.0167,78.6,85,71,6.04
544,Nanyamba,TZ,2022-07-22 00:23:51,-10.6833,39.8333,60.85,99,8,3.67
545,Mehamn,NO,2022-07-22 00:23:52,71.0357,27.8492,58.91,94,100,20.71
546,Great Yarmouth,GB,2022-07-22 00:23:52,52.6083,1.7305,60.94,77,43,7.45
547,Nyagan,RU,2022-07-22 00:23:52,62.1406,65.3936,52.18,86,60,5.17
548,Goianesia,BR,2022-07-22 00:23:53,-15.3175,-49.1175,70.47,43,32,3.78
549,Jerome,US,2022-07-22 00:23:53,42.7241,-114.5186,98.08,21,0,4.61
550,Verkhoyansk,RU,2022-07-22 00:23:53,67.5447,133.385,63.46,55,99,3.31
551,Alofi,NU,2022-07-22 00:24:54,-19.0595,-169.9187,80.49,61,75,10.36
552,Ostrovskoye,RU,2022-07-22 00:24:54,57.8057,42.2433,53.13,94,39,5.23
553,Salinas,US,2022-07-22 00:24:54,36.6777,-121.6555,92.21,67,0,18.41
554,San Policarpo,PH,2022-07-22 00:24:55,12.1791,125.5072,83.55,80,81,8.72
555,Korla,CN,2022-07-22 00:24:55,41.7597,86.1469,76.3,34,0,0.31
556,Bella Union,UY,2022-07-22 00:24:55,-30.2752,-57.6007,63.72,89,99,7.0
557,Sao Joao Da Barra,BR,2022-07-22 00:24:56,-21.6403,-41.0511,70.12,87,3,9.82
558,Liling,CN,2022-07-22 00:24:56,27.6667,113.5,84.69,75,67,4.29
559,Alibag,IN,2022-07-22 00:21:19,18.6411,72.8792,82.47,86,100,4.97
560,Carballo,ES,2022-07-22 00:24:56,43.213,-8.691,67.01,92,99,9.69
561,Ceuta,ES,2022-07-22 00:24:57,35.8903,-5.3075,75.24,94,45,9.57
